date,avg_temp,avg_max_temp,avg_min_temp
2022-03-26,49.811692670537006,72.00198657474601,55.00513425253992
2022-03-27,48.981516716499065,63.07445863912295,50.46290658693486
2022-03-28,49.46461980429123,70.94692521770358,45.130289972169855
2022-03-29,49.993540584124716,65.65567998566564,51.85592187779967
2022-03-30,50.560035906642725,66.74130161579893,58.08362657091564
2022-03-31,50.239938942264516,62.64397952770045,53.55800484870252
2022-04-01,49.44779749572111,63.65493198810919,49.147851544905855
2022-04-02,49.3064002925848,61.954082472341604,41.66991862485142
2022-04-03,50.22549410698096,64.55099728014503,43.807307343608336
2022-04-04,50.98620100683208,65.39908306364617,48.25214850773103
2022-04-05,52.48063848920864,68.67352517985611,52.45792266187051
2022-04-06,53.658005933651,72.4250741706374,52.89866942371661
2022-04-07,53.50737188270759,70.45774184708138,51.25947748241528
2022-04-08,53.31699257649828,67.79026797030599,48.87375520550427
2022-04-09,52.873895582329304,121.63671047827675,47.59311792625046
2022-04-10,52.87347200586456,68.11299367726564,50.42660130120039
2022-04-11,53.81354336411369,68.75221799746514,51.06237552055042
2022-04-12,54.35787083295486,73.10370605867925,47.135071305295675
2022-04-13,54.52317007048618,110.46769383697813,52.63813482739924
2022-04-14,54.0858979000724,69.70981173063,50.229018826937
2022-04-15,54.04037935436804,67.04059821265733,49.34483859201166
2022-04-16,53.54865088866377,81.18732848328577,55.64924947048531
2022-04-17,53.58355287918705,68.44304666917576,52.2040929619872
2022-04-18,53.41164722351845,68.23548296780214,56.54909006066261
2022-04-19,52.89845893629019,66.70300695358013,46.48423228716406
2022-04-20,54.49681634155316,68.27365660655136,48.18045638571955
2022-04-21,55.83449986222099,72.37178286029207,50.26338752640764
2022-04-22,56.79988957393945,70.5695868224901,53.27193337627679
2022-04-23,57.34798214617817,90.65280825739256,55.91460851776085
2022-04-24,57.66731971265977,70.72441459091333,55.01939546599496
2022-04-25,57.27522189349112,70.3048076923077,51.06543084319527
2022-04-26,56.48453104846139,66.77258153676064,51.245439469320054
2022-04-27,55.94072847682118,69.89160228108904,52.50883922001472
2022-04-28,56.18026376464077,67.35647883427093,49.757262750161395
2022-04-29,56.70591447611995,69.72288041466123,53.023574601999265
2022-04-30,57.134447252644385,69.94426659178136,51.82342038753159
2022-05-01,57.60679087098277,75.01253842571029,56.01959944108058
2022-05-02,57.87743065155286,70.53627315454796,55.56793843885357
2022-05-03,57.90421991357911,74.12668934448838,53.07149949434586
2022-05-04,58.26397504129198,70.23430904753167,52.13600660671682
2022-05-05,59.17428702430077,73.88436497019714,53.58193489225126
2022-05-06,59.78165137614678,74.49131192660552,53.43034862385321
2022-05-07,59.65863352880947,75.42923764311648,58.32557013869498
2022-05-08,58.92447663551403,75.67393457943926,55.73181308411215
2022-05-09,59.88517562459666,76.04930395501056,53.19533511570018
2022-05-10,61.0295414867224,76.00566939263074,55.89705963429202
2022-05-11,62.09910894727173,75.29067609774022,61.38823259232039
2022-05-12,62.903897539850725,83.44010872569795,62.38897079148623
2022-05-13,63.09475572729782,76.15230471984546,64.51433434538596
2022-05-14,63.23248175182481,77.63103125584878,65.74713644020215
2022-05-15,63.34483955714018,75.99930568586977,63.94951210358414
2022-05-16,63.212877949852505,78.3455475663717,60.281406710914446
2022-05-17,62.95298068077277,76.19215271389147,57.995243790248395
2022-05-18,62.79900570797275,78.87931320198861,64.04025041428835
2022-05-19,63.37373746665441,78.70272284058505,59.89760831570233
2022-05-20,63.47944019887671,107.9565233403922,61.43349599484394
2022-05-21,63.00286540974425,76.13782900877358,55.846695911891
2022-05-22,62.38735373958627,86.71277730974442,70.9373116165871
2022-05-23,62.3023311748381,77.97813135985197,57.84769657724329
2022-05-24,62.643323824422545,75.41507315726508,59.029446949480075
2022-05-25,63.39733259749817,74.53544885945549,61.47940581309787
2022-05-26,64.18906133828995,76.10669144981415,58.90283457249071
2022-05-27,64.46819768510015,77.45806540510746,60.88275767040239
2022-05-28,64.07838340619479,78.81886336154777,58.083629429820455
2022-05-29,64.0757581395349,76.88849302325579,57.96410232558139
2022-05-30,64.52028648497813,77.24179146125942,57.46684959538648
2022-05-31,65.13483364140482,77.0762661737523,58.80190388170057
2022-06-01,65.28372587050892,78.42975893599333,62.38140759213078
2022-06-02,65.60359492263503,80.65144074863336,61.5361437969054
2022-06-03,65.611898781282,79.60843799423205,62.84975346543863
2022-06-04,65.75444996717623,77.9491325143018,62.09285379349151
2022-06-05,65.94471774573552,78.83902553953448,65.17057770238432
2022-06-06,65.91651955774412,77.80314038836754,65.31638948248627
2022-06-07,66.06419157230367,77.88735845554113,61.77720438091702
2022-06-08,66.58241841162042,77.44688737973969,62.44261460101869
2022-06-09,66.63506321947536,78.53547839214946,62.72391960747311
2022-06-10,67.21405013192611,81.02913682623446,65.76790425932906
2022-06-11,67.75815831987076,83.56541860686114,69.04212676993251
2022-06-12,68.06338470319633,81.17941400304416,63.72278348554031
2022-06-13,68.14614445383677,84.91438902977363,71.30056353902509
2022-06-14,68.20330179754019,87.71294228949859,73.45296121097445
2022-06-15,68.7518428209697,83.85773234549376,66.82984150801838
2022-06-16,69.50109786994463,87.48962184479684,67.40823871633667
2022-06-17,69.71832797427652,82.21006241724983,66.87249858142616
2022-06-18,68.87082217973233,80.43351816443594,62.66053537284896
2022-06-19,68.4415088927137,81.66127366609295,64.92162937464141
2022-06-20,68.98054522924411,85.950595748737,64.2201601372605
2022-06-21,69.11811580535648,82.5218502451905,69.10388532629197
2022-06-22,69.3177594361495,82.2038301029398,69.3376425855513
2022-06-23,69.72176927343317,87.50226474394529,69.61121279349231
2022-06-24,70.01390581717455,83.13540166204986,66.18057248384117
2022-06-25,70.38126055149127,82.8110673419621,64.64394109923091
2022-06-26,70.34403574788332,84.50206961429919,69.39466603951082
2022-06-27,70.0233748142645,82.34878343239227,66.30524702823179
2022-06-28,69.78316978337344,82.10981299759302,67.7497963340122
2022-06-29,70.06530517736411,81.5179772158933,66.93916828748728
2022-06-30,70.35962506994966,82.91788845364667,64.54250139899273
2022-07-01,70.52000935016365,85.47135109864425,73.31358578775126
2022-07-02,70.33032756024099,85.31086219879518,73.48554216867471
2022-07-03,70.37750047089847,87.19175927669998,73.75827839517802
2022-07-04,70.47313972907773,81.32355724624234,64.48081276674709
2022-07-05,70.45528146155985,83.06867291106369,72.07566539923957
2022-07-06,70.1207720077756,82.63592520596131,71.02137369249286
2022-07-07,69.97594256600279,83.39015284854098,67.11242241778601
2022-07-08,70.18549921492563,84.61244111942366,69.7726424679043
2022-07-09,70.15625639594381,87.54576239650203,70.56325239557165
2022-07-10,70.02557226945717,83.79345043445763,66.67935158366812
2022-07-11,70.44893341952167,81.50997322005723,63.922901468279626
2022-07-12,70.81513394090028,85.63593850685814,63.3494430636104
2022-07-13,70.52875616336405,84.42318355195835,68.00051167550471
2022-07-14,70.86668841457731,84.70003728213254,69.98687668934664
2022-07-15,70.42342242019305,84.35763734224201,68.69548069784706
2022-07-16,70.6638655462185,82.67957336780866,66.86987718164191
2022-07-17,71.040108976727,85.08422608053193,69.05779460657556
2022-07-18,71.7070081360947,85.95165495562132,65.87611871301775
2022-07-19,72.03999457455461,85.19332670223346,68.94608915815175
2022-07-20,72.06316129032255,86.73349308755762,74.98174193548387
2022-07-21,72.53849981570218,83.16767416144489,72.60835790637671
2022-07-22,71.94505354873844,85.2047104737702,70.76245235069885
2022-07-23,72.02954248366014,86.27443510737625,69.41703081232492
2022-07-24,72.11798446710958,87.1651071395153,69.53805558154768
2022-07-25,71.89397913011359,84.94492566257273,72.09111644657864
2022-07-26,71.25564984780004,84.10538695692281,70.99514804907295
2022-07-27,71.0994829178209,83.07371191135736,68.76695290858726
2022-07-28,71.14856615952054,85.95610880590134,68.6544306131858
2022-07-29,70.96824424647366,84.11380846325166,71.31755753526355
2022-07-30,70.69100855015166,82.77033189298517,71.99603751034293
2022-07-31,70.98084301789333,82.88320420586606,69.68873824017707
2022-08-01,71.45666295471416,81.58815887156643,66.72093541202673
2022-08-02,71.8920587963391,84.9315891652029,66.95380419709716
2022-08-03,72.45876755358462,87.29421655580191,68.18696415373243
2022-08-04,72.47305737780654,83.79559271920913,71.82691490344637
2022-08-05,71.92480827866582,84.2332440173704,66.93347500692967
2022-08-06,71.16818309727043,83.39056373698527,66.46779851796266
2022-08-07,70.93141218503197,87.52293155321547,72.9479127491538
2022-08-08,70.79728410974039,82.84921745534893,69.57563063892471
2022-08-09,70.60867243601547,82.0652273982692,64.49489044374887
2022-08-10,70.46393675440258,87.14132740011361,71.2205453512592
2022-08-11,70.88649885583524,84.81447139588103,69.1477070938215
2022-08-12,70.76122448979594,83.05641662070235,69.00315315315315
2022-08-13,70.59361781421784,81.20345662908784,66.11031398490637
2022-08-14,70.59305840641913,83.03956894943089,70.86260496361263
2022-08-15,70.76627584933529,87.64501477104874,68.31177991137368
2022-08-16,70.810233623454,82.30980302336235,72.82854786990382
2022-08-17,70.73730973775903,83.00994865211806,72.81462497707682
2022-08-18,70.16047920683006,82.57961075920316,65.05597172496097
2022-08-19,70.02598115451467,83.903384868722,65.02031836062577
2022-08-20,69.49365153788445,82.50887096774193,73.32801950487622
2022-08-21,69.29018542798276,80.33575575950555,67.45104888555909
2022-08-22,69.14240089128212,85.70789156067218,69.05102590288737
2022-08-23,69.3536857643694,83.29669711227973,69.0563981917151
2022-08-24,69.73011155815655,82.77204645208487,72.86885515727873
2022-08-25,69.80740808654991,82.00232877968278,71.98806271201983
2022-08-26,69.60679985337246,82.77042705278595,72.71400293255131
2022-08-27,69.46062933826931,83.72964368347988,70.9934197130958
2022-08-28,69.24749279002701,80.81080100474463,67.92850497720718
2022-08-29,69.20423052216208,81.30202808112323,66.00628613379831
2022-08-30,68.9538131727787,85.73565042875389,75.82547892720305
2022-08-31,68.68012212905577,82.77705067444407,72.62488151658766
2022-09-01,68.22029571126822,84.3331251721921,70.23939755716779
2022-09-02,67.68985520527862,87.46504765395895,69.7700421554252
2022-09-03,67.51475531618536,87.28265391401243,73.56918005385828
2022-09-04,67.40337277555204,81.64282120562754,69.758212987981
2022-09-05,67.32441271303547,79.65711653615845,70.66900967296176
2022-09-06,67.30883002207503,83.16485467255335,65.10928991905813
2022-09-07,67.41264727540498,89.7352080265096,71.27943667157587
2022-09-08,67.04310060472787,82.1245739417262,65.62498625618471
2022-09-09,66.31597017673049,83.04558173784977,65.17570876288661
2022-09-10,65.51893093567831,87.55452030431773,65.26581365477719
2022-09-11,65.77107674684997,84.86181748759067,64.73337151584575
2022-09-12,65.6235603059062,81.55674007186951,65.14560029484937
2022-09-13,65.4627962302132,78.46443407448074,62.357928447250444
2022-09-14,65.45371643295755,79.00632389331868,71.70281367427368
2022-09-15,65.1906344135098,77.71064354176175,63.58454586946599
2022-09-16,64.73787269068958,76.18139747576367,64.08356502652278
2022-09-17,64.12331587170297,79.14006984652147,63.553230401617505
2022-09-18,64.3984050889647,78.00649027380841,67.96162994376324
2022-09-19,64.36795590261826,77.37464400551217,65.92170877354154
2022-09-20,63.78861507683914,74.00007274711288,58.933872874420295
2022-09-21,63.19126257590863,78.79046496873019,62.08618689386386
2022-09-22,62.255121245023524,75.27721679334059,60.27821208830982
2022-09-23,61.44122807017542,75.17443479833605,58.44765780430456
2022-09-24,61.72681764004769,74.67373246538918,58.667213715962234
2022-09-25,62.12858582157906,81.09689503572083,58.11225499175673
2022-09-26,62.21336951605609,78.00469470827679,57.64772501130712
2022-09-27,61.2697496586254,77.32611743286299,58.682913063268096
2022-09-28,60.554951844448496,76.67666727239688,58.91671815373433
2022-09-29,60.21427143895348,75.36751453488374,57.620230741279066
2022-09-30,60.11353301068395,72.72745867957266,55.64164916445984
2022-10-01,60.448014138219705,76.81166403125289,59.65832015626455
2022-10-02,60.61844851904092,79.52695815702866,62.022012223789396
2022-10-03,59.9294290435102,73.45043143014502,58.17313199926565
2022-10-04,59.58456156292595,74.4071422080872,54.6223353021354
2022-10-05,59.854843976777936,75.62657837445575,57.63902394775038
2022-10-06,59.92296464188578,74.78252946509517,56.07442429737082
2022-10-07,59.0954368844312,73.85103460739134,55.570362338483775
2022-10-08,58.4884772913443,74.36695185218895,59.111495403658864
2022-10-09,57.880231603902615,73.96826844168872,55.504759733746695
2022-10-10,58.347363661029206,76.09476349823639,58.44968798046487
2022-10-11,59.07972474588468,75.7838985337771,55.83693442475488
2022-10-12,59.07176512903519,72.52943080658213,57.78331984533765
2022-10-13,58.60123322451942,76.06276750090682,53.330631120783444
2022-10-14,58.33256983240224,75.44478584729981,55.700623836126624
2022-10-15,58.176142975893605,72.07824882238849,53.508857485914845
2022-10-16,58.37162705667277,72.85884826325412,57.72356489945156
2022-10-17,57.6381804339551,92.6607727445756,55.74353825656643
2022-10-18,56.05113646906021,92.7605622042861,57.28039706837369
2022-10-19,55.307218664226895,107.56282708142727,53.059460201280885
2022-10-20,56.159149089597975,82.63234180638185,54.822624842257085
2022-10-21,57.204052058334874,77.39687096178696,55.36155621192541
2022-10-22,57.58022914757104,76.77998166819432,57.616416131989006
2022-10-23,57.628227952647514,69.91243461503166,54.27040469854089
2022-10-24,56.598238130563786,72.42478672106826,52.642720697329366
2022-10-25,56.2727362914863,71.6927308802309,55.781610750360755
2022-10-26,55.87998374864571,67.1248374864572,51.721307331166486
2022-10-27,55.78345939132,70.96345218800649,56.99475058526925
2022-10-28,55.6963901827302,71.6760927982802,51.49939985668219
2022-10-29,55.42760321519912,70.79262879064669,57.459517720131544
2022-10-30,55.22395548257618,72.32127349023901,54.262798759350474
2022-10-31,54.94005415162456,71.9351083032491,55.72075812274369
2022-11-01,54.37662466246625,72.01358235823581,49.18255625562557
2022-11-02,53.82616939450853,68.49219211161791,53.349119041230686
2022-11-03,52.92904385334291,67.66437814521926,52.454394320632645
2022-11-04,52.75384684603617,64.26733555295601,45.8924952758031
2022-11-05,53.001431959139,74.40631156512221,48.04487413352791
2022-11-06,53.04212390988372,66.37210210755816,56.49773800872091
2022-11-07,52.62629275698848,67.36033759042603,51.74379744574439
2022-11-08,52.176867426297704,64.57147766323024,48.80516368240189
2022-11-09,51.87349493873201,64.21036228023442,48.27155922571481
2022-11-10,52.112935101931804,67.88420724650582,49.92217573221758
2022-11-11,51.487501117568165,70.74245864997765,54.20679481448367
2022-11-12,50.42401372212692,65.33272546718426,47.979534169901605
2022-11-13,48.32436488563421,62.63669650122051,47.7802459090498
2022-11-14,47.34393533404787,61.95649339049661,43.28138620936047
2022-11-15,47.11099634939008,63.91107648472977,49.20079244947023
2022-11-16,46.84095550351288,57.34138641686183,42.88055269320842
2022-11-17,45.832426112981665,56.89002992891881,43.586541339319105
2022-11-18,44.821145805533305,55.837469975980774,40.336046615069826
2022-11-19,44.17569175304192,58.88243352861649,43.43172600270391
2022-11-20,44.05551057130004,57.29673414304994,37.803328834907795
2022-11-21,44.720089365504926,60.001546023235036,41.723100983020565
2022-11-22,45.94830380197667,64.37549639390973,43.71477161428191
2022-11-23,46.85021291696236,67.34520049680624,44.583046486870124
2022-11-24,47.30622840435899,61.199787365996265,47.14190661823337
2022-11-25,47.56947490416332,63.007025051261465,47.34876526700544
2022-11-26,46.653063791554366,65.14374663072779,46.66612758310872
2022-11-27,46.2294388723231,63.453239360260234,50.114475467606376
2022-11-28,45.42629003558719,61.63052491103204,45.61481316725979
2022-11-29,44.23384533428041,59.83430702299566,42.924016691822786
2022-11-30,42.65351887963128,68.94339656089346,51.67457897535899
2022-12-01,41.26446912483341,67.42653931585963,48.73877387827632
2022-12-02,41.83397945511388,62.78054488610988,41.092836087539055
2022-12-03,42.696819372910454,71.97598265112495,48.82777627179904
2022-12-04,42.640390526125465,60.05373350207919,42.18821189658288
2022-12-05,42.858444226132,56.504054657497534,44.19133696525855
2022-12-06,42.96784591900871,52.68841698841697,37.129855436832194
2022-12-07,43.39090341010534,70.07658453847529,50.06708623460094
2022-12-08,43.380296229802525,54.067603231597836,43.892648114901256
2022-12-09,43.506045474810534,56.72802496656262,43.962336156932665
2022-12-10,42.88811701838602,62.53342088578934,51.69701114029527
2022-12-11,41.7720614992722,60.24648835516739,43.66726710334788
2022-12-12,40.69434130667618,55.28596037129595,46.260389146733324
2022-12-13,40.24133464355904,55.23187421833126,40.79841879578344
2022-12-14,40.63767104910114,56.38204096234683,41.734657007423316
2022-12-15,40.931300922195355,55.93133673560747,40.33527621094099
2022-12-16,41.21350808292995,51.598155082655964,41.119453831400115
2022-12-17,39.334322533805235,52.0813957709411,38.009674199110634
2022-12-18,37.74293764770042,57.16000727140521,41.65001817851297
2022-12-19,38.44857321205636,57.31730872124131,41.89886748706974
2022-12-20,38.921957317617654,50.482819894633444,37.32155549602643
2022-12-21,38.771695760598504,52.076674385464926,55.975997506234414
2022-12-22,38.84817361793337,81.84225238903277,39.57162632848084
2022-12-23,37.38539599494857,129.95233627999283,49.615343676709365
2022-12-24,37.21943785362293,67.56434568351891,46.856178134696115
2022-12-25,39.35246724282129,70.18418362605706,45.019933091720105
2022-12-26,40.78142081531243,55.77955277445478,37.991570810711345
2022-12-27,41.61267340911124,69.0850085026403,40.220263134341714
2022-12-28,42.101874330596225,56.572179578721894,40.228579078900395
2022-12-29,43.62054087714617,53.776603505026245,42.63749666399785
2022-12-30,44.08079060595196,56.76927214055219,43.95877554679097
2022-12-31,45.1190454294648,59.793461467721166,44.415017472871064
2023-01-01,45.40441591550577,59.389064918510435,46.65644177365018
2023-01-02,44.531532258064516,57.52776881720431,41.30360215053762
2023-01-03,44.23514234875445,56.732277580071184,43.58380782918149
2023-01-04,43.84694585222727,58.87195696630211,44.80492575797993
2023-01-05,42.813444553483805,56.40567401195469,41.10942992238378
2023-01-06,41.6629404942457,58.21331073244711,42.411392630921576
2023-01-07,41.259795111430606,54.2859813084112,40.29972142343638
2023-01-08,41.402702459237894,59.808828033510494,44.80506260697232
2023-01-09,42.11183964365258,60.32838307349666,42.76840089086859
2023-01-10,42.153511973649046,62.295602243390015,44.65731327339089
2023-01-11,42.61927668228846,57.19327084622868,43.29809001680078
2023-01-12,43.34820875718708,57.44891640866874,44.1535869084476
2023-01-13,42.73891906330692,57.995289822811856,44.66504318404415
2023-01-14,41.4581918352601,61.76179552023122,42.93649747109826
2023-01-15,41.30703804347826,60.67245471014492,45.50865036231884
2023-01-16,42.27271104765306,54.603828306264504,40.80315902195252
2023-01-17,42.95902647766783,61.54250690915574,45.8260408308817
2023-01-18,42.781271141178564,57.70729927007301,45.22412319743636
2023-01-19,42.2635902907442,54.60119142882545,42.531759580332555
2023-01-20,40.8524245929353,57.08976777293352,46.3137022866803
2023-01-21,39.6277863426136,56.69950122426769,42.87403645597172
2023-01-22,39.51088706031287,62.65236458992677,50.864861199023416
2023-01-23,40.07155195441189,58.076386786572876,45.389680349033924
2023-01-24,39.92627834593154,58.82461538461538,46.295357936860825
2023-01-25,40.3725106685633,60.761033072546226,48.44186522048363
2023-01-26,40.76643896380411,60.44067601135556,43.90081618168914
2023-01-27,40.20998303419948,61.558040896508636,42.46863112777926
2023-01-28,39.994878005023324,54.18196986006457,39.68507355579474
2023-01-29,39.46911008926157,53.38250834009558,39.46764944549634
2023-01-30,39.18455008488964,52.87575730497722,38.28340630864086
2023-01-31,39.4648769175883,60.46452015697468,42.74808241170175
2023-02-01,39.55440530608586,54.6842072241642,35.82601057631981
2023-02-02,39.192006156074605,63.41798841209485,40.25410103204779
2023-02-03,39.055922052382236,101.09846250111737,45.68425851434699
2023-02-04,39.26460104939388,57.213008865569016,37.58215125746336
2023-02-05,41.40772442588725,57.06120540982118,36.727103567214314
2023-02-06,42.29135426008969,56.779327354260076,38.52933632286995
2023-02-07,42.43961775475572,57.99802625703312,46.12083593819773
2023-02-08,42.39931219294329,57.89881196962929,41.67872264403751
2023-02-09,42.15078090138332,62.19285140562248,46.6477822400714
2023-02-10,42.357911111111115,56.03108444444444,38.85653333333334
2023-02-11,42.47348006494679,64.71203319502075,41.44556197005233
2023-02-12,43.39780100937273,68.40858868060562,47.714248377793794
2023-02-13,44.04126433715657,58.482991019827494,44.27439317151239
2023-02-14,43.60804355461888,59.61448893572184,40.56003688092729
2023-02-15,43.44815606627473,56.79690005344736,42.188241582041684
2023-02-16,43.54157333333333,67.32255111111114,43.31843555555555
2023-02-17,43.313840399002494,71.68217848236552,44.50417705735659
2023-02-18,43.24452752004324,60.26185929195569,44.03862715070715
2023-02-19,44.65861602309635,59.92926741248646,42.36549981955973
2023-02-20,45.42283162125948,65.97993747208575,42.93529254131308
2023-02-21,44.79165107368796,61.22551011316047,41.56677358994922
2023-02-22,43.72800498975319,74.88218836318273,45.315726632807625
2023-02-23,43.146042204612236,66.59821921467368,44.04364704834833
2023-02-24,42.41486341724692,85.76907695054453,41.59163542224604
2023-02-25,42.41402383962434,80.03203901029438,48.87095900307026
2023-02-26,43.4498818396655,72.04433739320123,48.0415833484821
2023-02-27,45.11078623640578,59.71035835264754,44.636405776430735
2023-02-28,45.82453567937439,61.29058917621967,51.45662490002666
2023-03-01,46.131539280014195,60.84225039900693,46.00552402908316
2023-03-02,46.430846612659124,59.311742188195495,43.02120537701416
2023-03-03,46.230124045801524,61.37290076335878,55.81723282442747
2023-03-04,46.20495434409185,59.59877045475094,41.2165988608625
2023-03-05,46.34615454462908,61.02136565876693,43.82671388359211
2023-03-06,46.92365882246866,61.26024704715536,47.23432512848257
2023-03-07,46.52563919821825,61.48644988864142,51.48449888641424
2023-03-08,47.02719203873051,58.114147391070475,45.77973821050743
2023-03-09,47.459254978662884,59.369727951635845,45.38679765291608
2023-03-10,47.7346965933286,61.53146735273243,51.64928140525194
2023-03-11,47.457980544046116,62.09964871194379,59.15356692487839
2023-03-12,46.85777396332098,60.84630047881468,50.383765471135604
2023-03-13,47.09718711055723,66.21532846715328,46.54724051985046
2023-03-14,47.31291844729348,63.92367343304844,46.888069800569816
2023-03-15,47.480046424426405,62.845495937862694,53.23466654762965
2023-03-16,48.263009180853906,64.70234423745431,45.761003654514646
2023-03-17,48.0274971041611,67.00887463245121,47.2046511627907
2023-03-18,47.534828828828815,61.88908108108109,44.473306306306306
2023-03-19,47.23986437613019,70.99877938517179,46.73443942133815
2023-03-20,47.8885107517327,61.503669806291086,49.78015816598543
2023-03-21,49.14697489615314,64.37090482210584,50.49045512010113
2023-03-22,50.57841425389756,65.5755189309577,54.54272605790648
2023-03-23,51.74664948453607,66.03463384287237,56.66932989690721
2023-03-24,51.51523067386878,63.93117860621626,51.057247852652075
2023-03-25,50.85875190258752,67.6090607932671,51.628498522696745
2023-03-26,50.517930539352065,64.66406712734454,49.076693888539886
